Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
05/17/2024,20:00,N,LZ_AEN,422.97
05/17/2024,20:00,N,LZ_CPS,423.09
05/17/2024,20:00,N,LZ_HOUSTON,422.14
05/17/2024,20:00,N,LZ_LCRA,422.97
05/17/2024,20:00,N,LZ_NORTH,419.08
05/17/2024,20:00,N,LZ_RAYBN,419.25
05/17/2024,20:00,N,LZ_SOUTH,425.97
05/17/2024,20:00,N,LZ_WEST,428.46
05/17/2024,21:00,N,HB_BUSAVG,688.08
05/17/2024,21:00,N,HB_HOUSTON,690.20
05/17/2024,21:00,N,HB_HUBAVG,689.76
05/17/2024,21:00,N,HB_NORTH,685.03
05/17/2024,21:00,N,HB_PAN,686.11
05/17/2024,21:00,N,HB_SOUTH,691.70
05/17/2024,21:00,N,HB_WEST,692.12
05/17/2024,21:00,N,LZ_AEN,691.55
05/17/2024,21:00,N,LZ_CPS,692.41
05/17/2024,21:00,N,LZ_HOUSTON,690.25
05/17/2024,21:00,N,LZ_LCRA,691.86
05/17/2024,21:00,N,LZ_NORTH,686.04
05/17/2024,21:00,N,LZ_RAYBN,686.24
05/17/2024,21:00,N,LZ_SOUTH,693.14
05/17/2024,21:00,N,LZ_WEST,709.27
05/17/2024,22:00,N,HB_BUSAVG,249.41
05/17/2024,22:00,N,HB_HOUSTON,249.93
05/17/2024,22:00,N,HB_HUBAVG,251.10
05/17/2024,22:00,N,HB_NORTH,246.68
05/17/2024,22:00,N,HB_PAN,241.26
05/17/2024,22:00,N,HB_SOUTH,252
05/17/2024,22:00,N,HB_WEST,255.79
05/17/2024,22:00,N,LZ_AEN,251.38
05/17/2024,22:00,N,LZ_CPS,252.94
05/17/2024,22:00,N,LZ_HOUSTON,249.99
05/17/2024,22:00,N,LZ_LCRA,251.94
05/17/2024,22:00,N,LZ_NORTH,246.92
05/17/2024,22:00,N,LZ_RAYBN,246.79
05/17/2024,22:00,N,LZ_SOUTH,252.81
05/17/2024,22:00,N,LZ_WEST,277.90
05/17/2024,23:00,N,HB_BUSAVG,46.63
05/17/2024,23:00,N,HB_HOUSTON,46.61
05/17/2024,23:00,N,HB_HUBAVG,48
05/17/2024,23:00,N,HB_NORTH,44.48
05/17/2024,23:00,N,HB_PAN,38.31
05/17/2024,23:00,N,HB_SOUTH,48.61
05/17/2024,23:00,N,HB_WEST,52.31
05/17/2024,23:00,N,LZ_AEN,47.85
05/17/2024,23:00,N,LZ_CPS,49.42
05/17/2024,23:00,N,LZ_HOUSTON,46.67
05/17/2024,23:00,N,LZ_LCRA,48.39
05/17/2024,23:00,N,LZ_NORTH,44.40
05/17/2024,23:00,N,LZ_RAYBN,44.24
05/17/2024,23:00,N,LZ_SOUTH,48.66
05/17/2024,23:00,N,LZ_WEST,74.41
05/17/2024,24:00,N,HB_BUSAVG,28
05/17/2024,24:00,N,HB_HOUSTON,27.93
05/17/2024,24:00,N,HB_HUBAVG,29.12
05/17/2024,24:00,N,HB_NORTH,26.26
05/17/2024,24:00,N,HB_PAN,22.53
05/17/2024,24:00,N,HB_SOUTH,29.53
05/17/2024,24:00,N,HB_WEST,32.76
05/17/2024,24:00,N,LZ_AEN,28.91
05/17/2024,24:00,N,LZ_CPS,30.19
05/17/2024,24:00,N,LZ_HOUSTON,27.98
05/17/2024,24:00,N,LZ_LCRA,29.34
05/17/2024,24:00,N,LZ_NORTH,26.20
05/17/2024,24:00,N,LZ_RAYBN,26.06
05/17/2024,24:00,N,LZ_SOUTH,29.56
05/17/2024,24:00,N,LZ_WEST,50.62
05/18/2024,01:00,N,HB_BUSAVG,15.38
05/18/2024,01:00,N,HB_HOUSTON,15.60
05/18/2024,01:00,N,HB_HUBAVG,15.55
05/18/2024,01:00,N,HB_NORTH,15.07
05/18/2024,01:00,N,HB_PAN,12.36
05/18/2024,01:00,N,HB_SOUTH,15.76
05/18/2024,01:00,N,HB_WEST,15.79
05/18/2024,01:00,N,LZ_AEN,15.48
05/18/2024,01:00,N,LZ_CPS,15.54
05/18/2024,01:00,N,LZ_HOUSTON,15.61
05/18/2024,01:00,N,LZ_LCRA,15.53
05/18/2024,01:00,N,LZ_NORTH,15.06
05/18/2024,01:00,N,LZ_RAYBN,15.03
05/18/2024,01:00,N,LZ_SOUTH,16.22
05/18/2024,01:00,N,LZ_WEST,17.89
05/18/2024,02:00,N,HB_BUSAVG,11.94
05/18/2024,02:00,N,HB_HOUSTON,12.54
05/18/2024,02:00,N,HB_HUBAVG,12.16
05/18/2024,02:00,N,HB_NORTH,11.50
05/18/2024,02:00,N,HB_PAN,9.15
05/18/2024,02:00,N,HB_SOUTH,12.46
05/18/2024,02:00,N,HB_WEST,12.15
05/18/2024,02:00,N,LZ_AEN,12.06
05/18/2024,02:00,N,LZ_CPS,12.16
05/18/2024,02:00,N,LZ_HOUSTON,12.56
05/18/2024,02:00,N,LZ_LCRA,12.12
05/18/2024,02:00,N,LZ_NORTH,11.50
05/18/2024,02:00,N,LZ_RAYBN,11.47
05/18/2024,02:00,N,LZ_SOUTH,13.03
05/18/2024,02:00,N,LZ_WEST,14.04
05/18/2024,03:00,N,HB_BUSAVG,9.76
05/18/2024,03:00,N,HB_HOUSTON,11.46
05/18/2024,03:00,N,HB_HUBAVG,10.14
05/18/2024,03:00,N,HB_NORTH,8.94
05/18/2024,03:00,N,HB_PAN,7.66
05/18/2024,03:00,N,HB_SOUTH,10.86
05/18/2024,03:00,N,HB_WEST,9.31
05/18/2024,03:00,N,LZ_AEN,9.97
05/18/2024,03:00,N,LZ_CPS,10.24
05/18/2024,03:00,N,LZ_HOUSTON,11.50
05/18/2024,03:00,N,LZ_LCRA,10.05
05/18/2024,03:00,N,LZ_NORTH,8.95
05/18/2024,03:00,N,LZ_RAYBN,8.91
05/18/2024,03:00,N,LZ_SOUTH,11.82
05/18/2024,03:00,N,LZ_WEST,10.96
05/18/2024,04:00,N,HB_BUSAVG,8.37
05/18/2024,04:00,N,HB_HOUSTON,11.35
05/18/2024,04:00,N,HB_HUBAVG,8.98
05/18/2024,04:00,N,HB_NORTH,7.05
05/18/2024,04:00,N,HB_PAN,6.68
05/18/2024,04:00,N,HB_SOUTH,10.02
05/18/2024,04:00,N,HB_WEST,7.50
05/18/2024,04:00,N,LZ_AEN,8.73
05/18/2024,04:00,N,LZ_CPS,9.41
05/18/2024,04:00,N,LZ_HOUSTON,11.42
05/18/2024,04:00,N,LZ_LCRA,8.83
05/18/2024,04:00,N,LZ_NORTH,7.08
05/18/2024,04:00,N,LZ_RAYBN,7.02
05/18/2024,04:00,N,LZ_SOUTH,11.09
05/18/2024,04:00,N,LZ_WEST,8.82
05/18/2024,05:00,N,HB_BUSAVG,8.67
05/18/2024,05:00,N,HB_HOUSTON,10.06
05/18/2024,05:00,N,HB_HUBAVG,8.96
05/18/2024,05:00,N,HB_NORTH,7.94
05/18/2024,05:00,N,HB_PAN,7.45
05/18/2024,05:00,N,HB_SOUTH,9.83
05/18/2024,05:00,N,HB_WEST,8
05/18/2024,05:00,N,LZ_AEN,8.71
05/18/2024,05:00,N,LZ_CPS,9.04
05/18/2024,05:00,N,LZ_HOUSTON,10.09
05/18/2024,05:00,N,LZ_LCRA,8.70
05/18/2024,05:00,N,LZ_NORTH,7.95
05/18/2024,05:00,N,LZ_RAYBN,7.92
05/18/2024,05:00,N,LZ_SOUTH,11.24
05/18/2024,05:00,N,LZ_WEST,9.50
05/18/2024,06:00,N,HB_BUSAVG,11.16
05/18/2024,06:00,N,HB_HOUSTON,13.91
05/18/2024,06:00,N,HB_HUBAVG,11.70
05/18/2024,06:00,N,HB_NORTH,10
05/18/2024,06:00,N,HB_PAN,9.81
05/18/2024,06:00,N,HB_SOUTH,12.54
05/18/2024,06:00,N,HB_WEST,10.37
05/18/2024,06:00,N,LZ_AEN,11.46
05/18/2024,06:00,N,LZ_CPS,11.78
05/18/2024,06:00,N,LZ_HOUSTON,13.98
05/18/2024,06:00,N,LZ_LCRA,11.59
05/18/2024,06:00,N,LZ_NORTH,10.02
05/18/2024,06:00,N,LZ_RAYBN,9.97
05/18/2024,06:00,N,LZ_SOUTH,13.41
05/18/2024,06:00,N,LZ_WEST,11.55
05/18/2024,07:00,N,HB_BUSAVG,12.95
05/18/2024,07:00,N,HB_HOUSTON,14.07
05/18/2024,07:00,N,HB_HUBAVG,13.18
05/18/2024,07:00,N,HB_NORTH,12.40
05/18/2024,07:00,N,HB_PAN,12.15
05/18/2024,07:00,N,HB_SOUTH,13.83
05/18/2024,07:00,N,HB_WEST,12.42
05/18/2024,07:00,N,LZ_AEN,12.90
05/18/2024,07:00,N,LZ_CPS,13.03
05/18/2024,07:00,N,LZ_HOUSTON,14.11
05/18/2024,07:00,N,LZ_LCRA,12.88
05/18/2024,07:00,N,LZ_NORTH,12.40
05/18/2024,07:00,N,LZ_RAYBN,12.38
05/18/2024,07:00,N,LZ_SOUTH,15.03
05/18/2024,07:00,N,LZ_WEST,13.30
05/18/2024,08:00,N,HB_BUSAVG,11.07
05/18/2024,08:00,N,HB_HOUSTON,11.56
05/18/2024,08:00,N,HB_HUBAVG,11.18
05/18/2024,08:00,N,HB_NORTH,10.80
05/18/2024,08:00,N,HB_PAN,10.69
05/18/2024,08:00,N,HB_SOUTH,11.60
05/18/2024,08:00,N,HB_WEST,10.75
05/18/2024,08:00,N,LZ_AEN,10.94
05/18/2024,08:00,N,LZ_CPS,10.94
05/18/2024,08:00,N,LZ_HOUSTON,11.58
05/18/2024,08:00,N,LZ_LCRA,10.89
05/18/2024,08:00,N,LZ_NORTH,10.79
05/18/2024,08:00,N,LZ_RAYBN,10.79
05/18/2024,08:00,N,LZ_SOUTH,12.59
05/18/2024,08:00,N,LZ_WEST,10.91
05/18/2024,09:00,N,HB_BUSAVG,8.62
05/18/2024,09:00,N,HB_HOUSTON,9.91
05/18/2024,09:00,N,HB_HUBAVG,8.85
05/18/2024,09:00,N,HB_NORTH,8
05/18/2024,09:00,N,HB_PAN,7.88
05/18/2024,09:00,N,HB_SOUTH,9.70
05/18/2024,09:00,N,HB_WEST,7.79
05/18/2024,09:00,N,LZ_AEN,8.64
05/18/2024,09:00,N,LZ_CPS,9.67
05/18/2024,09:00,N,LZ_HOUSTON,9.96
05/18/2024,09:00,N,LZ_LCRA,8.46
05/18/2024,09:00,N,LZ_NORTH,8
05/18/2024,09:00,N,LZ_RAYBN,7.98
05/18/2024,09:00,N,LZ_SOUTH,10.80
05/18/2024,09:00,N,LZ_WEST,7.70
05/18/2024,10:00,N,HB_BUSAVG,12.45
05/18/2024,10:00,N,HB_HOUSTON,12.79
05/18/2024,10:00,N,HB_HUBAVG,12.49
05/18/2024,10:00,N,HB_NORTH,12.14
05/18/2024,10:00,N,HB_PAN,11.83
05/18/2024,10:00,N,HB_SOUTH,13.42
05/18/2024,10:00,N,HB_WEST,11.60
05/18/2024,10:00,N,LZ_AEN,12.32
05/18/2024,10:00,N,LZ_CPS,13.02
05/18/2024,10:00,N,LZ_HOUSTON,12.82
05/18/2024,10:00,N,LZ_LCRA,12.11
05/18/2024,10:00,N,LZ_NORTH,12.12
05/18/2024,10:00,N,LZ_RAYBN,12.12
05/18/2024,10:00,N,LZ_SOUTH,15.02
05/18/2024,10:00,N,LZ_WEST,11.34
05/18/2024,11:00,N,HB_BUSAVG,15.23
05/18/2024,11:00,N,HB_HOUSTON,15.53
05/18/2024,11:00,N,HB_HUBAVG,15.28
05/18/2024,11:00,N,HB_NORTH,14.88
05/18/2024,11:00,N,HB_PAN,14.61
05/18/2024,11:00,N,HB_SOUTH,16.31
05/18/2024,11:00,N,HB_WEST,14.39
05/18/2024,11:00,N,LZ_AEN,14.94
05/18/2024,11:00,N,LZ_CPS,14.95
05/18/2024,11:00,N,LZ_HOUSTON,15.55
05/18/2024,11:00,N,LZ_LCRA,14.85
05/18/2024,11:00,N,LZ_NORTH,14.88
05/18/2024,11:00,N,LZ_RAYBN,14.87
05/18/2024,11:00,N,LZ_SOUTH,18.98
05/18/2024,11:00,N,LZ_WEST,14.26
05/18/2024,12:00,N,HB_BUSAVG,17.51
05/18/2024,12:00,N,HB_HOUSTON,18.89
05/18/2024,12:00,N,HB_HUBAVG,17.74
05/18/2024,12:00,N,HB_NORTH,16.91
05/18/2024,12:00,N,HB_PAN,16.82
05/18/2024,12:00,N,HB_SOUTH,18.49
05/18/2024,12:00,N,HB_WEST,16.69
05/18/2024,12:00,N,LZ_AEN,17.36
05/18/2024,12:00,N,LZ_CPS,17
05/18/2024,12:00,N,LZ_HOUSTON,18.93
05/18/2024,12:00,N,LZ_LCRA,17.35
05/18/2024,12:00,N,LZ_NORTH,16.92
05/18/2024,12:00,N,LZ_RAYBN,16.90
05/18/2024,12:00,N,LZ_SOUTH,20.98
05/18/2024,12:00,N,LZ_WEST,16.76
05/18/2024,13:00,N,HB_BUSAVG,20.90
05/18/2024,13:00,N,HB_HOUSTON,25.33
05/18/2024,13:00,N,HB_HUBAVG,21.70
05/18/2024,13:00,N,HB_NORTH,19.19
05/18/2024,13:00,N,HB_PAN,19.36
05/18/2024,13:00,N,HB_SOUTH,22.85
05/18/2024,13:00,N,HB_WEST,19.41
05/18/2024,13:00,N,LZ_AEN,20.81
05/18/2024,13:00,N,LZ_CPS,20.54
05/18/2024,13:00,N,LZ_HOUSTON,25.52
05/18/2024,13:00,N,LZ_LCRA,20.94
05/18/2024,13:00,N,LZ_NORTH,19.23
05/18/2024,13:00,N,LZ_RAYBN,19.17
05/18/2024,13:00,N,LZ_SOUTH,26.65
05/18/2024,13:00,N,LZ_WEST,19.72
05/18/2024,14:00,N,HB_BUSAVG,31.67
05/18/2024,14:00,N,HB_HOUSTON,38.82
05/18/2024,14:00,N,HB_HUBAVG,33.01
05/18/2024,14:00,N,HB_NORTH,28.86
05/18/2024,14:00,N,HB_PAN,29.15
05/18/2024,14:00,N,HB_SOUTH,34.95
05/18/2024,14:00,N,HB_WEST,29.40
05/18/2024,14:00,N,LZ_AEN,31.81
05/18/2024,14:00,N,LZ_CPS,31.51
05/18/2024,14:00,N,LZ_HOUSTON,38.99
05/18/2024,14:00,N,LZ_LCRA,32.04
05/18/2024,14:00,N,LZ_NORTH,29.01
05/18/2024,14:00,N,LZ_RAYBN,28.81
05/18/2024,14:00,N,LZ_SOUTH,41.25
05/18/2024,14:00,N,LZ_WEST,29.89
05/18/2024,15:00,N,HB_BUSAVG,34.12
05/18/2024,15:00,N,HB_HOUSTON,40.82
05/18/2024,15:00,N,HB_HUBAVG,35.36
05/18/2024,15:00,N,HB_NORTH,31.57
05/18/2024,15:00,N,HB_PAN,32.22
05/18/2024,15:00,N,HB_SOUTH,36.79
05/18/2024,15:00,N,HB_WEST,32.28
05/18/2024,15:00,N,LZ_AEN,35.42
05/18/2024,15:00,N,LZ_CPS,34.31
05/18/2024,15:00,N,LZ_HOUSTON,41.14
05/18/2024,15:00,N,LZ_LCRA,35.35
05/18/2024,15:00,N,LZ_NORTH,32.61
05/18/2024,15:00,N,LZ_RAYBN,31.62
05/18/2024,15:00,N,LZ_SOUTH,45
05/18/2024,15:00,N,LZ_WEST,32.94
05/18/2024,16:00,N,HB_BUSAVG,40.51
05/18/2024,16:00,N,HB_HOUSTON,49.42
05/18/2024,16:00,N,HB_HUBAVG,42.28
05/18/2024,16:00,N,HB_NORTH,36.97
05/18/2024,16:00,N,HB_PAN,37.92
05/18/2024,16:00,N,HB_SOUTH,44.22
05/18/2024,16:00,N,HB_WEST,38.52
05/18/2024,16:00,N,LZ_AEN,43.51
05/18/2024,16:00,N,LZ_CPS,41.08
05/18/2024,16:00,N,LZ_HOUSTON,49.87
05/18/2024,16:00,N,LZ_LCRA,42.96
05/18/2024,16:00,N,LZ_NORTH,38.97
05/18/2024,16:00,N,LZ_RAYBN,37.08
05/18/2024,16:00,N,LZ_SOUTH,56.22
05/18/2024,16:00,N,LZ_WEST,39.51
05/18/2024,17:00,N,HB_BUSAVG,61.17
05/18/2024,17:00,N,HB_HOUSTON,68.51
05/18/2024,17:00,N,HB_HUBAVG,62.68
05/18/2024,17:00,N,HB_NORTH,58.26
05/18/2024,17:00,N,HB_PAN,59.40
05/18/2024,17:00,N,HB_SOUTH,63.89
05/18/2024,17:00,N,HB_WEST,60.05
05/18/2024,17:00,N,LZ_AEN,65.06
05/18/2024,17:00,N,LZ_CPS,62.79
05/18/2024,17:00,N,LZ_HOUSTON,69.02
05/18/2024,17:00,N,LZ_LCRA,64.53
05/18/2024,17:00,N,LZ_NORTH,61.06
05/18/2024,17:00,N,LZ_RAYBN,58.49
05/18/2024,17:00,N,LZ_SOUTH,76.02
05/18/2024,17:00,N,LZ_WEST,61.69
05/18/2024,18:00,N,HB_BUSAVG,63.29
05/18/2024,18:00,N,HB_HOUSTON,70.10
05/18/2024,18:00,N,HB_HUBAVG,64.62
05/18/2024,18:00,N,HB_NORTH,60.85
05/18/2024,18:00,N,HB_PAN,62.17
05/18/2024,18:00,N,HB_SOUTH,65.06
05/18/2024,18:00,N,HB_WEST,62.50
05/18/2024,18:00,N,LZ_AEN,65.95
05/18/2024,18:00,N,LZ_CPS,64.82
05/18/2024,18:00,N,LZ_HOUSTON,70.64
05/18/2024,18:00,N,LZ_LCRA,66
05/18/2024,18:00,N,LZ_NORTH,63.69
05/18/2024,18:00,N,LZ_RAYBN,61.09
05/18/2024,18:00,N,LZ_SOUTH,77.06
05/18/2024,18:00,N,LZ_WEST,64.20
05/18/2024,19:00,N,HB_BUSAVG,62.80
05/18/2024,19:00,N,HB_HOUSTON,70.81
05/18/2024,19:00,N,HB_HUBAVG,64.38
05/18/2024,19:00,N,HB_NORTH,59.92
05/18/2024,19:00,N,HB_PAN,60.76
05/18/2024,19:00,N,HB_SOUTH,64.96
05/18/2024,19:00,N,HB_WEST,61.80
05/18/2024,19:00,N,LZ_AEN,64.87
05/18/2024,19:00,N,LZ_CPS,65.07
05/18/2024,19:00,N,LZ_HOUSTON,71.12
05/18/2024,19:00,N,LZ_LCRA,65.06
05/18/2024,19:00,N,LZ_NORTH,61.58
05/18/2024,19:00,N,LZ_RAYBN,60.04
05/18/2024,19:00,N,LZ_SOUTH,73.74
05/18/2024,19:00,N,LZ_WEST,63.72
05/18/2024,20:00,N,HB_BUSAVG,108.69
05/18/2024,20:00,N,HB_HOUSTON,109.88
05/18/2024,20:00,N,HB_HUBAVG,109.12
05/18/2024,20:00,N,HB_NORTH,108.03
05/18/2024,20:00,N,HB_PAN,107.76
05/18/2024,20:00,N,HB_SOUTH,108.99
05/18/2024,20:00,N,HB_WEST,109.57
05/18/2024,20:00,N,LZ_AEN,109.03
05/18/2024,20:00,N,LZ_CPS,109.44
05/18/2024,20:00,N,LZ_HOUSTON,109.98
05/18/2024,20:00,N,LZ_LCRA,109.24
05/18/2024,20:00,N,LZ_NORTH,108.53
05/18/2024,20:00,N,LZ_RAYBN,108.04
05/18/2024,20:00,N,LZ_SOUTH,112.44
05/18/2024,20:00,N,LZ_WEST,113.82
05/18/2024,21:00,N,HB_BUSAVG,47.30
05/18/2024,21:00,N,HB_HOUSTON,48.34
05/18/2024,21:00,N,HB_HUBAVG,48.02
05/18/2024,21:00,N,HB_NORTH,46.19
05/18/2024,21:00,N,HB_PAN,44.29
05/18/2024,21:00,N,HB_SOUTH,48.03
05/18/2024,21:00,N,HB_WEST,49.54
05/18/2024,21:00,N,LZ_AEN,47.76
05/18/2024,21:00,N,LZ_CPS,48.41
05/18/2024,21:00,N,LZ_HOUSTON,48.41
05/18/2024,21:00,N,LZ_LCRA,48.02
05/18/2024,21:00,N,LZ_NORTH,46.18
05/18/2024,21:00,N,LZ_RAYBN,46.11
05/18/2024,21:00,N,LZ_SOUTH,50.23
05/18/2024,21:00,N,LZ_WEST,59.79
05/18/2024,22:00,N,HB_BUSAVG,21.57
05/18/2024,22:00,N,HB_HOUSTON,28.50
05/18/2024,22:00,N,HB_HUBAVG,22.91
05/18/2024,22:00,N,HB_NORTH,18.96
05/18/2024,22:00,N,HB_PAN,17.64
05/18/2024,22:00,N,HB_SOUTH,24
05/18/2024,22:00,N,HB_WEST,20.19
05/18/2024,22:00,N,LZ_AEN,22.80
05/18/2024,22:00,N,LZ_CPS,23.84
05/18/2024,22:00,N,LZ_HOUSTON,28.65
05/18/2024,22:00,N,LZ_LCRA,23.24
05/18/2024,22:00,N,LZ_NORTH,19.06
05/18/2024,22:00,N,LZ_RAYBN,18.88
05/18/2024,22:00,N,LZ_SOUTH,25.10
05/18/2024,22:00,N,LZ_WEST,25.81
05/18/2024,23:00,N,HB_BUSAVG,16.16
05/18/2024,23:00,N,HB_HOUSTON,20.20
05/18/2024,23:00,N,HB_HUBAVG,15.96
05/18/2024,23:00,N,HB_NORTH,15.19
05/18/2024,23:00,N,HB_PAN,7.57
05/18/2024,23:00,N,HB_SOUTH,20.17
05/18/2024,23:00,N,HB_WEST,8.27
05/18/2024,23:00,N,LZ_AEN,17.47
05/18/2024,23:00,N,LZ_CPS,23.56
05/18/2024,23:00,N,LZ_HOUSTON,20.31
05/18/2024,23:00,N,LZ_LCRA,16.34
05/18/2024,23:00,N,LZ_NORTH,15.13
05/18/2024,23:00,N,LZ_RAYBN,15.15
05/18/2024,23:00,N,LZ_SOUTH,21.23
05/18/2024,23:00,N,LZ_WEST,10.74
05/18/2024,24:00,N,HB_BUSAVG,14.62
05/18/2024,24:00,N,HB_HOUSTON,17.11
05/18/2024,24:00,N,HB_HUBAVG,13.93
05/18/2024,24:00,N,HB_NORTH,14.47
05/18/2024,24:00,N,HB_PAN,5.37
05/18/2024,24:00,N,HB_SOUTH,18.05
05/18/2024,24:00,N,HB_WEST,6.08
05/18/2024,24:00,N,LZ_AEN,15.96
05/18/2024,24:00,N,LZ_CPS,20.60
05/18/2024,24:00,N,LZ_HOUSTON,17.18
05/18/2024,24:00,N,LZ_LCRA,14.99
05/18/2024,24:00,N,LZ_NORTH,14.38
05/18/2024,24:00,N,LZ_RAYBN,14.46
05/18/2024,24:00,N,LZ_SOUTH,19.03
05/18/2024,24:00,N,LZ_WEST,8.61
05/19/2024,01:00,N,HB_BUSAVG,11.99
05/19/2024,01:00,N,HB_HOUSTON,13.91
05/19/2024,01:00,N,HB_HUBAVG,11.38
05/19/2024,01:00,N,HB_NORTH,11.98
05/19/2024,01:00,N,HB_PAN,4.63
05/19/2024,01:00,N,HB_SOUTH,14.61
05/19/2024,01:00,N,HB_WEST,5
05/19/2024,01:00,N,LZ_AEN,13.12
05/19/2024,01:00,N,LZ_CPS,16.40
05/19/2024,01:00,N,LZ_HOUSTON,13.97
05/19/2024,01:00,N,LZ_LCRA,12.55
05/19/2024,01:00,N,LZ_NORTH,11.91
05/19/2024,01:00,N,LZ_RAYBN,11.99
05/19/2024,01:00,N,LZ_SOUTH,15.37
05/19/2024,01:00,N,LZ_WEST,5.59
05/19/2024,02:00,N,HB_BUSAVG,10.46
05/19/2024,02:00,N,HB_HOUSTON,13.11
05/19/2024,02:00,N,HB_HUBAVG,9.96
05/19/2024,02:00,N,HB_NORTH,10.13
05/19/2024,02:00,N,HB_PAN,2.92
05/19/2024,02:00,N,HB_SOUTH,13.58
05/19/2024,02:00,N,HB_WEST,3.03
05/19/2024,02:00,N,LZ_AEN,11.57
05/19/2024,02:00,N,LZ_CPS,16.14
05/19/2024,02:00,N,LZ_HOUSTON,13.19
05/19/2024,02:00,N,LZ_LCRA,10.74
05/19/2024,02:00,N,LZ_NORTH,10.06
05/19/2024,02:00,N,LZ_RAYBN,10.13
05/19/2024,02:00,N,LZ_SOUTH,14.28
05/19/2024,02:00,N,LZ_WEST,3.31
05/19/2024,03:00,N,HB_BUSAVG,8.67
05/19/2024,03:00,N,HB_HOUSTON,11.39
05/19/2024,03:00,N,HB_HUBAVG,8.44
05/19/2024,03:00,N,HB_NORTH,8
05/19/2024,03:00,N,HB_PAN,2.53
05/19/2024,03:00,N,HB_SOUTH,11.90
05/19/2024,03:00,N,HB_WEST,2.50
05/19/2024,03:00,N,LZ_AEN,9.85
05/19/2024,03:00,N,LZ_CPS,14.51
05/19/2024,03:00,N,LZ_HOUSTON,11.48
05/19/2024,03:00,N,LZ_LCRA,9.17
05/19/2024,03:00,N,LZ_NORTH,7.93
05/19/2024,03:00,N,LZ_RAYBN,7.95
05/19/2024,03:00,N,LZ_SOUTH,12.58
05/19/2024,03:00,N,LZ_WEST,2.75
05/19/2024,04:00,N,HB_BUSAVG,6.51
05/19/2024,04:00,N,HB_HOUSTON,10.21
05/19/2024,04:00,N,HB_HUBAVG,6.52
05/19/2024,04:00,N,HB_NORTH,5.41
05/19/2024,04:00,N,HB_PAN,0.19
05/19/2024,04:00,N,HB_SOUTH,10.11
05/19/2024,04:00,N,HB_WEST,0.35
05/19/2024,04:00,N,LZ_AEN,7.85
05/19/2024,04:00,N,LZ_CPS,12.67
05/19/2024,04:00,N,LZ_HOUSTON,10.32
05/19/2024,04:00,N,LZ_LCRA,7.24
05/19/2024,04:00,N,LZ_NORTH,5.37
05/19/2024,04:00,N,LZ_RAYBN,5.36
05/19/2024,04:00,N,LZ_SOUTH,10.71
05/19/2024,04:00,N,LZ_WEST,0.46
05/19/2024,05:00,N,HB_BUSAVG,7.28
05/19/2024,05:00,N,HB_HOUSTON,10.36
05/19/2024,05:00,N,HB_HUBAVG,7.23
05/19/2024,05:00,N,HB_NORTH,6.29
05/19/2024,05:00,N,HB_PAN,1.06
05/19/2024,05:00,N,HB_SOUTH,10.81
05/19/2024,05:00,N,HB_WEST,1.45
05/19/2024,05:00,N,LZ_AEN,8.37
05/19/2024,05:00,N,LZ_CPS,13.69
05/19/2024,05:00,N,LZ_HOUSTON,10.46
05/19/2024,05:00,N,LZ_LCRA,7.56
05/19/2024,05:00,N,LZ_NORTH,6.23
05/19/2024,05:00,N,LZ_RAYBN,6.23
05/19/2024,05:00,N,LZ_SOUTH,11.59
05/19/2024,05:00,N,LZ_WEST,1.45
05/19/2024,06:00,N,HB_BUSAVG,8.10
05/19/2024,06:00,N,HB_HOUSTON,10.84
05/19/2024,06:00,N,HB_HUBAVG,8.04
05/19/2024,06:00,N,HB_NORTH,7.25
05/19/2024,06:00,N,HB_PAN,2.58
05/19/2024,06:00,N,HB_SOUTH,11.18
05/19/2024,06:00,N,HB_WEST,2.87
05/19/2024,06:00,N,LZ_AEN,9.11
05/19/2024,06:00,N,LZ_CPS,13.29
05/19/2024,06:00,N,LZ_HOUSTON,10.93
05/19/2024,06:00,N,LZ_LCRA,8.49
05/19/2024,06:00,N,LZ_NORTH,7.21
05/19/2024,06:00,N,LZ_RAYBN,7.21
05/19/2024,06:00,N,LZ_SOUTH,11.93
05/19/2024,06:00,N,LZ_WEST,2.60
05/19/2024,07:00,N,HB_BUSAVG,10.59
05/19/2024,07:00,N,HB_HOUSTON,12.44
05/19/2024,07:00,N,HB_HUBAVG,10.54
05/19/2024,07:00,N,HB_NORTH,9.82
05/19/2024,07:00,N,HB_PAN,5.56
05/19/2024,07:00,N,HB_SOUTH,13.59
05/19/2024,07:00,N,HB_WEST,6.29
05/19/2024,07:00,N,LZ_AEN,11.23
05/19/2024,07:00,N,LZ_CPS,16.03
05/19/2024,07:00,N,LZ_HOUSTON,12.53
05/19/2024,07:00,N,LZ_LCRA,10.37
05/19/2024,07:00,N,LZ_NORTH,9.75
05/19/2024,07:00,N,LZ_RAYBN,9.75
05/19/2024,07:00,N,LZ_SOUTH,14.68
05/19/2024,07:00,N,LZ_WEST,5.89
05/19/2024,08:00,N,HB_BUSAVG,8.34
05/19/2024,08:00,N,HB_HOUSTON,10.93
05/19/2024,08:00,N,HB_HUBAVG,8.36
05/19/2024,08:00,N,HB_NORTH,7.49
05/19/2024,08:00,N,HB_PAN,2.55
05/19/2024,08:00,N,HB_SOUTH,11.11
